loyalty_number,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_redeemed_dollars,active_months,first_activity,last_activity,recency_months,avg_flights_per_month,points_redemption_ratio,distance_per_flight,official_churn,behavioral_churn,churn,salary_imputed,tenure_months
706884,Canada,Manitoba,Winnipeg,R3R 3T4,Male,High School or Below,49362.0,Married,Star,2511.7,Standard,2015,11,2018.0,1.0,26,46834,46834.0,1384,249,24,2017-01-01,2018-12-01,0.0,1.0833333333333333,0.029551180766110092,1801.3076923076924,1,0,1,49362.0,37
197067,Canada,Ontario,London,M5B 3E4,Male,High School or Below,55218.0,Married,Star,2511.94,Standard,2014,11,,,39,55985,55985.0,375,68,24,2017-01-01,2018-12-01,0.0,1.625,0.0066982227382334555,1435.5128205128206,0,0,0,55218.0,49
376424,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,48353.0,Married,Star,2513.12,Standard,2017,5,,,30,45348,45348.0,0,0,24,2017-01-01,2018-12-01,0.0,1.25,0.0,1511.6,0,0,0,48353.0,19
490250,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,48353.0,Married,Star,2513.12,Standard,2014,3,,,30,42518,42518.0,726,131,24,2017-01-01,2018-12-01,0.0,1.25,0.017075121125170515,1417.2666666666667,0,0,0,48353.0,57
317827,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,68823.0,Married,Star,2513.97,Standard,2012,9,,,44,61888,61888.0,1886,340,24,2017-01-01,2018-12-01,0.0,1.8333333333333333,0.03047440537745605,1406.5454545454545,0,0,0,68823.0,75
782318,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,68823.0,Married,Star,2513.97,Standard,2014,6,2015.0,2.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,68823.0,54
119997,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,50013.0,Divorced,Star,2514.28,Standard,2017,1,,,49,71163,71163.0,1221,220,24,2017-01-01,2018-12-01,0.0,2.0416666666666665,0.017157792673158805,1452.3061224489795,0,0,0,50013.0,23
356507,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,50013.0,Divorced,Star,2514.28,Standard,2016,3,,,37,59785,59785.0,358,64,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.005988124111399181,1615.8108108108108,0,0,0,50013.0,33
422496,Canada,British Columbia,Victoria,V10 6T5,Male,High School or Below,67659.0,Single,Star,2514.43,Standard,2013,1,,,31,48772,48772.0,2090,376,24,2017-01-01,2018-12-01,0.0,1.2916666666666667,0.042852456327400965,1573.2903225806451,0,0,0,67659.0,71
929728,Canada,Quebec,Hull,J8Y 3Z5,Male,High School or Below,67659.0,Single,Star,2514.43,Standard,2012,12,,,42,53644,53644.0,417,75,24,2017-01-01,2018-12-01,0.0,1.75,0.007773469539929908,1277.2380952380952,0,0,0,67659.0,72
343879,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,64001.0,Single,Star,2514.59,Standard,2017,12,,,14,23832,23832.0,1230,221,24,2017-01-01,2018-12-01,0.0,0.5833333333333334,0.051611278952668684,1702.2857142857142,0,0,0,64001.0,12
406176,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,64001.0,Single,Star,2514.59,Standard,2012,11,,,30,44822,44822.0,640,115,24,2017-01-01,2018-12-01,0.0,1.25,0.014278702422917318,1494.0666666666666,0,0,0,64001.0,73
494384,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,64001.0,Single,Star,2514.59,Standard,2015,7,,,42,64697,64697.0,803,144,24,2017-01-01,2018-12-01,0.0,1.75,0.01241170378842914,1540.404761904762,0,0,0,64001.0,41
581661,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,64001.0,Single,Star,2514.59,Standard,2013,4,,,44,56707,56707.0,1364,246,24,2017-01-01,2018-12-01,0.0,1.8333333333333333,0.024053467825841605,1288.7954545454545,0,0,0,64001.0,68
618823,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,64001.0,Single,Star,2514.59,Standard,2015,7,2018.0,6.0,30,39519,39519.0,383,69,24,2017-01-01,2018-12-01,0.0,1.25,0.009691540777853691,1317.3,1,0,1,64001.0,41
641050,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,64001.0,Single,Star,2514.59,Standard,2014,11,,,44,72751,72751.0,900,162,24,2017-01-01,2018-12-01,0.0,1.8333333333333333,0.012370963973003808,1653.4318181818182,0,0,0,64001.0,49
695596,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,64001.0,Single,Star,2514.59,Standard,2018,6,,,14,16806,16806.0,0,0,24,2017-01-01,2018-12-01,0.0,0.5833333333333334,0.0,1200.4285714285713,0,0,0,64001.0,6
739084,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,64001.0,Single,Star,2514.59,Standard,2012,10,,,37,61467,61467.0,523,94,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.008508630647339222,1661.2702702702702,0,0,0,64001.0,74
743610,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,64001.0,Single,Star,2514.59,Standard,2012,10,,,37,57475,57475.0,922,166,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.016041757285776424,1553.3783783783783,0,0,0,64001.0,74
829588,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,64001.0,Single,Star,2514.59,Standard,2013,12,,,35,54519,54519.0,1837,331,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.03369467525082999,1557.6857142857143,0,0,0,64001.0,60
878816,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,64001.0,Single,Star,2514.59,Standard,2018,11,,,3,1989,1989.0,0,0,24,2017-01-01,2018-12-01,0.0,0.125,0.0,663.0,0,0,0,64001.0,1
969810,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,64001.0,Single,Star,2514.59,Standard,2014,7,,,34,47000,47000.0,1061,191,24,2017-01-01,2018-12-01,0.0,1.4166666666666667,0.022574468085106384,1382.3529411764705,0,0,0,64001.0,53
565960,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,50609.0,Married,Star,2515.26,Standard,2016,2,,,35,60334,60334.0,1232,221,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.020419663871117447,1723.8285714285714,0,0,0,50609.0,34
641704,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,50609.0,Married,Star,2515.26,Standard,2013,9,,,28,39056,39056.0,1125,202,24,2017-01-01,2018-12-01,0.0,1.1666666666666667,0.028804793117574765,1394.857142857143,0,0,0,50609.0,63
108264,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,60970.0,Married,Star,2515.41,Standard,2013,1,,,68,103366,103366.0,2676,483,24,2017-01-01,2018-12-01,0.0,2.8333333333333335,0.025888590058626627,1520.0882352941176,0,0,0,60970.0,71
298601,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,60970.0,Married,Star,2515.41,Standard,2014,12,,,47,63550,63550.0,0,0,24,2017-01-01,2018-12-01,0.0,1.9583333333333333,0.0,1352.127659574468,0,0,0,60970.0,48
581481,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,96619.0,Married,Star,2516.1,Standard,2016,12,,,46,72104,72104.0,1673,301,24,2017-01-01,2018-12-01,0.0,1.9166666666666667,0.02320259624986131,1567.4782608695652,0,0,0,96619.0,24
693608,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,96619.0,Married,Star,2516.1,Standard,2017,4,,,36,53064,53064.0,1407,253,24,2017-01-01,2018-12-01,0.0,1.5,0.026515151515151516,1474.0,0,0,0,96619.0,20
772370,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,67637.0,Single,Star,2516.21,Standard,2014,2,,,41,53575,53575.0,1700,306,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.03173121791880541,1306.7073170731708,0,0,0,67637.0,58
843037,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,67637.0,Single,Star,2516.21,Standard,2013,10,,,45,59423,59423.0,524,94,24,2017-01-01,2018-12-01,0.0,1.875,0.00881813439240698,1320.5111111111112,0,0,0,67637.0,62
201550,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,College,,Married,Star,2517.53,Standard,2013,2,2014.0,5.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,73455.0,70
212189,Canada,Ontario,Toronto,M2P 4F6,Male,College,,Married,Star,2517.53,Standard,2016,7,,,40,45537,45537.0,484,87,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.010628719502821881,1138.425,0,0,0,73455.0,29
216487,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,95289.0,Single,Star,2518.11,Standard,2016,6,,,45,56569,56569.0,545,98,24,2017-01-01,2018-12-01,0.0,1.875,0.009634251975463594,1257.088888888889,0,0,0,95289.0,30
674118,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,95289.0,Single,Star,2518.11,Standard,2016,6,,,38,53477,53477.0,1565,282,24,2017-01-01,2018-12-01,0.0,1.5833333333333333,0.0292649176281392,1407.2894736842106,0,0,0,95289.0,30
880436,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,60677.0,Single,Star,2518.74,Standard,2014,2,,,48,93743,93743.0,1073,193,24,2017-01-01,2018-12-01,0.0,2.0,0.011446187982035992,1952.9791666666667,0,0,0,60677.0,58
387455,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,62181.0,Married,Star,2519.57,Standard,2015,12,,,29,47375,47375.0,332,60,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.007007915567282322,1633.6206896551723,0,0,0,62181.0,36
877124,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,62181.0,Married,Star,2519.57,Standard,2016,9,,,33,45692,45692.0,436,78,24,2017-01-01,2018-12-01,0.0,1.375,0.009542151799002014,1384.6060606060605,0,0,0,62181.0,27
107461,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Married,Star,2519.92,Standard,2015,2,,,18,21476,21476.0,551,99,24,2017-01-01,2018-12-01,0.0,0.75,0.025656546842987522,1193.111111111111,0,0,0,73455.0,46
785076,Canada,Ontario,Toronto,P2T 6G3,Male,College,,Married,Star,2519.92,Standard,2015,12,,,43,58534,58534.0,2498,449,24,2017-01-01,2018-12-01,0.0,1.7916666666666667,0.04267605152560905,1361.2558139534883,0,0,0,73455.0,36
510353,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,,Married,Star,2520.03,Standard,2014,12,,,17,28453,28453.0,790,142,24,2017-01-01,2018-12-01,0.0,0.7083333333333334,0.02776508628264155,1673.7058823529412,0,0,0,73455.0,48
764896,Canada,Ontario,Trenton,K8V 4B2,Male,College,,Married,Star,2520.03,Standard,2017,1,,,40,59142,59142.0,1243,223,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.021017212809847485,1478.55,0,0,0,73455.0,23
838845,Canada,Alberta,Edmonton,T9G 1W3,Female,College,,Married,Star,2520.12,Standard,2017,8,2018.0,4.0,11,12141,12141.0,539,97,24,2017-01-01,2018-12-01,0.0,0.4583333333333333,0.04439502512148917,1103.7272727272727,1,0,1,73455.0,16
929712,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Married,Star,2520.12,Standard,2017,4,2017.0,12.0,7,9372,9372.0,521,94,24,2017-01-01,2018-12-01,0.0,0.2916666666666667,0.055591122492530946,1338.857142857143,1,0,1,73455.0,20
229391,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,73051.0,Single,Star,2520.3,Standard,2018,11,,,4,4000,4000.0,0,0,24,2017-01-01,2018-12-01,0.0,0.16666666666666666,0.0,1000.0,0,0,0,73051.0,1
576654,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,73051.0,Single,Star,2520.3,Standard,2018,11,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,73051.0,1
459164,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,85094.0,Married,Star,2572.45,2018 Promotion,2018,4,,,83,102099,153148.5,513,92,11,2018-02-01,2018-12-01,0.0,7.545454545454546,0.0033496900067581463,1230.1084337349398,0,0,0,85094.0,8
393101,Canada,Ontario,Toronto,P5S 6R4,Female,High School or Below,59429.0,Married,Star,2521.16,Standard,2018,8,,,5,11737,11737.0,0,0,24,2017-01-01,2018-12-01,0.0,0.20833333333333334,0.0,2347.4,0,0,0,59429.0,4
574627,Canada,British Columbia,Vancouver,V6E 3D9,Female,High School or Below,59429.0,Married,Star,2521.16,Standard,2018,11,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,59429.0,1
276035,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,71204.0,Single,Star,2521.56,Standard,2012,6,,,34,42642,42642.0,548,99,24,2017-01-01,2018-12-01,0.0,1.4166666666666667,0.012851179588199427,1254.1764705882354,0,0,0,71204.0,78
445679,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,71204.0,Single,Star,2521.56,Standard,2017,3,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,71204.0,21
474458,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,70867.0,Divorced,Star,2521.63,Standard,2016,6,,,46,77096,77096.0,1087,196,24,2017-01-01,2018-12-01,0.0,1.9166666666666667,0.014099304762893016,1676.0,0,0,0,70867.0,30
237858,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,57510.0,Single,Star,2574.02,2018 Promotion,2018,3,,,48,75304,112956.0,0,0,11,2018-02-01,2018-12-01,0.0,4.363636363636363,0.0,1568.8333333333333,0,0,0,57510.0,9
200744,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,62089.0,Divorced,Star,2521.68,Standard,2016,10,,,32,51827,51827.0,837,151,24,2017-01-01,2018-12-01,0.0,1.3333333333333333,0.016149883265479382,1619.59375,0,0,0,62089.0,26
448354,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,62089.0,Divorced,Star,2521.68,Standard,2015,9,,,56,76414,76414.0,383,69,24,2017-01-01,2018-12-01,0.0,2.3333333333333335,0.00501217054466459,1364.5357142857142,0,0,0,62089.0,39
421744,Canada,Quebec,Hull,J8Y 3Z5,Female,College,,Married,Star,2522.26,Standard,2015,10,,,35,54555,54555.0,0,0,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.0,1558.7142857142858,0,0,0,73455.0,38
953892,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,,Married,Star,2522.26,Standard,2017,12,,,20,22847,22847.0,1428,257,24,2017-01-01,2018-12-01,0.0,0.8333333333333334,0.06250273558891759,1142.35,0,0,0,73455.0,12
474894,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,52907.0,Divorced,Star,2616.61,2018 Promotion,2018,3,,,37,64315,96472.5,0,0,11,2018-02-01,2018-12-01,0.0,3.3636363636363638,0.0,1738.2432432432433,0,0,0,52907.0,9
794323,Canada,British Columbia,Kelowna,V09 2E9,Female,College,,Single,Star,2522.41,Standard,2018,6,,,42,71039,71039.0,0,0,24,2017-01-01,2018-12-01,0.0,1.75,0.0,1691.404761904762,0,0,0,73455.0,6
622992,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,63424.0,Married,Star,2523.07,Standard,2018,11,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,63424.0,1
711571,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,63424.0,Married,Star,2523.07,Standard,2013,7,2017.0,11.0,15,20544,20544.0,0,0,24,2017-01-01,2018-12-01,0.0,0.625,0.0,1369.6,1,0,1,63424.0,65
206772,Canada,Alberta,Edmonton,T3G 6Y6,Female,College,,Single,Star,2523.17,Standard,2016,6,,,35,55019,55019.0,0,0,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.0,1571.9714285714285,0,0,0,73455.0,30
860099,Canada,Ontario,Toronto,M2M 7K8,Male,College,,Single,Star,2523.17,Standard,2017,9,,,20,28056,28056.0,470,85,24,2017-01-01,2018-12-01,0.0,0.8333333333333334,0.01675220986598232,1402.8,0,0,0,73455.0,15
348215,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,63521.0,Married,Star,2523.65,Standard,2016,5,,,41,61755,61755.0,0,0,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.0,1506.219512195122,0,0,0,63521.0,31
966089,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,63521.0,Married,Star,2523.65,Standard,2018,8,,,5,9422,9422.0,0,0,24,2017-01-01,2018-12-01,0.0,0.20833333333333334,0.0,1884.4,0,0,0,63521.0,4
208323,Canada,Alberta,Edmonton,T9G 1W3,Female,High School or Below,52209.0,Married,Star,2523.96,Standard,2015,6,,,27,31800,31800.0,1829,330,24,2017-01-01,2018-12-01,0.0,1.125,0.05751572327044025,1177.7777777777778,0,0,0,52209.0,42
244296,Canada,Ontario,Toronto,M2M 7K8,Male,High School or Below,52209.0,Married,Star,2523.96,Standard,2014,2,,,40,70463,70463.0,751,135,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.010658075869605325,1761.575,0,0,0,52209.0,58
577501,Canada,Quebec,Montreal,H4G 3T4,Female,College,,Married,Star,2524.65,Standard,2014,6,,,40,52752,52752.0,0,0,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.0,1318.8,0,0,0,73455.0,54
961218,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,,Married,Star,2524.65,Standard,2013,2,,,31,42653,42653.0,2088,377,24,2017-01-01,2018-12-01,0.0,1.2916666666666667,0.04895318031556983,1375.9032258064517,0,0,0,73455.0,70
604076,Canada,Ontario,London,M5B 3E4,Male,College,,Married,Star,2525.42,Standard,2016,4,2016.0,12.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,73455.0,32
343103,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,56409.0,Married,Star,2526.73,Standard,2013,9,,,39,54234,54234.0,1172,211,24,2017-01-01,2018-12-01,0.0,1.625,0.021610060109894164,1390.6153846153845,0,0,0,56409.0,63
454880,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,56409.0,Married,Star,2526.73,Standard,2012,6,,,35,53726,53726.0,1167,210,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.021721326731936122,1535.0285714285715,0,0,0,56409.0,78
328188,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,90991.0,Married,Star,2527.65,Standard,2016,1,,,37,49638,49638.0,1165,209,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.02346992223699585,1341.5675675675675,0,0,0,90991.0,35
401350,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,90991.0,Married,Star,2527.65,Standard,2018,9,,,6,8774,8774.0,461,83,24,2017-01-01,2018-12-01,0.0,0.25,0.052541600182356964,1462.3333333333333,0,0,0,90991.0,3
947679,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,68869.0,Single,Star,2637.15,2018 Promotion,2018,2,,,56,46546,69819.0,0,0,11,2018-02-01,2018-12-01,0.0,5.090909090909091,0.0,831.1785714285714,0,0,0,68869.0,10
625451,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,97127.0,Single,Star,2529.08,Standard,2015,3,,,32,41134,41134.0,2314,417,24,2017-01-01,2018-12-01,0.0,1.3333333333333333,0.05625516604268974,1285.4375,0,0,0,97127.0,45
908882,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,68916.0,Divorced,Star,2530.33,Standard,2018,5,,,13,15294,15294.0,0,0,24,2017-01-01,2018-12-01,0.0,0.5416666666666666,0.0,1176.4615384615386,0,0,0,68916.0,7
979644,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,68916.0,Divorced,Star,2530.33,Standard,2012,5,,,43,63693,63693.0,1132,204,24,2017-01-01,2018-12-01,0.0,1.7916666666666667,0.017772753677798188,1481.2325581395348,0,0,0,68916.0,79
492090,Canada,Ontario,Toronto,P1W 1K4,Female,College,,Married,Star,2657.57,2018 Promotion,2018,3,,,49,93200,139800.0,0,0,11,2018-02-01,2018-12-01,0.0,4.454545454545454,0.0,1902.0408163265306,0,0,0,73455.0,9
887266,Canada,Ontario,Toronto,M8Y 4K8,Female,High School or Below,71147.0,Divorced,Star,2530.64,Standard,2014,11,,,39,54033,54033.0,1058,190,24,2017-01-01,2018-12-01,0.0,1.625,0.019580626654081765,1385.4615384615386,0,0,0,71147.0,49
128032,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,97363.0,Single,Star,2530.71,Standard,2017,11,,,11,15008,15008.0,1277,230,24,2017-01-01,2018-12-01,0.0,0.4583333333333333,0.08508795309168443,1364.3636363636363,0,0,0,97363.0,13
171042,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,97363.0,Single,Star,2530.71,Standard,2018,12,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,97363.0,0
337066,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,97363.0,Single,Star,2530.71,Standard,2017,3,,,44,72973,72973.0,1130,204,24,2017-01-01,2018-12-01,0.0,1.8333333333333333,0.015485179449933537,1658.4772727272727,0,0,0,97363.0,21
581651,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,97363.0,Single,Star,2530.71,Standard,2018,9,,,5,9552,9552.0,0,0,24,2017-01-01,2018-12-01,0.0,0.20833333333333334,0.0,1910.4,0,0,0,97363.0,3
582066,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,97363.0,Single,Star,2530.71,Standard,2014,8,,,35,53958,53958.0,723,130,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.013399310574891582,1541.6571428571428,0,0,0,97363.0,52
643705,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,97363.0,Single,Star,2530.71,Standard,2015,2,,,28,41708,41708.0,1189,214,24,2017-01-01,2018-12-01,0.0,1.1666666666666667,0.02850772034142131,1489.5714285714287,0,0,0,97363.0,46
752107,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,97363.0,Single,Star,2530.71,Standard,2014,9,,,42,66764,66764.0,1134,205,24,2017-01-01,2018-12-01,0.0,1.75,0.016985201605655743,1589.6190476190477,0,0,0,97363.0,51
798881,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,97363.0,Single,Star,2530.71,Standard,2016,8,,,34,54983,54983.0,835,150,24,2017-01-01,2018-12-01,0.0,1.4166666666666667,0.015186512194678354,1617.1470588235295,0,0,0,97363.0,28
868025,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,97363.0,Single,Star,2530.71,Standard,2018,6,,,40,56175,56175.0,1042,188,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.018549176680017803,1404.375,0,0,0,97363.0,6
918112,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,97363.0,Single,Star,2530.71,Standard,2014,12,,,49,72727,72727.0,420,76,24,2017-01-01,2018-12-01,0.0,2.0416666666666665,0.005775021656331212,1484.2244897959183,0,0,0,97363.0,48
977305,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,97363.0,Single,Star,2530.71,Standard,2014,11,,,35,66835,66835.0,875,158,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.013091942844318097,1909.5714285714287,0,0,0,97363.0,49
447796,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,59575.0,Married,Star,2530.81,Standard,2013,4,,,30,44460,44460.0,793,143,24,2017-01-01,2018-12-01,0.0,1.25,0.01783625730994152,1482.0,0,0,0,59575.0,68
584845,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,59575.0,Married,Star,2530.81,Standard,2015,8,,,48,68564,68564.0,507,91,24,2017-01-01,2018-12-01,0.0,2.0,0.007394551076366607,1428.4166666666667,0,0,0,59575.0,40
225279,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,67271.0,Married,Star,2690.78,2018 Promotion,2018,2,,,70,119991,179986.5,372,67,11,2018-02-01,2018-12-01,0.0,6.363636363636363,0.0020668216782925384,1714.1571428571428,0,0,0,67271.0,10
498643,Canada,Quebec,Montreal,H2T 2J6,Male,Doctor,286236.0,Married,Star,2531.59,Standard,2013,9,,,38,50022,50022.0,643,116,24,2017-01-01,2018-12-01,0.0,1.5833333333333333,0.012854344088601016,1316.3684210526317,0,0,0,286236.0,63
489985,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,55317.0,Divorced,Star,2531.74,Standard,2018,1,,,22,37402,37402.0,750,135,24,2017-01-01,2018-12-01,0.0,0.9166666666666666,0.02005240361477996,1700.090909090909,0,0,0,55317.0,11
104267,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,28642.0,Married,Star,2701.04,2018 Promotion,2018,3,,,38,61606,92409.0,0,0,11,2018-02-01,2018-12-01,0.0,3.4545454545454546,0.0,1621.2105263157894,0,0,0,28642.0,9
474047,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,71412.0,Married,Star,2533.74,Standard,2013,10,2016.0,10.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,71412.0,62
651469,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,71412.0,Married,Star,2533.74,Standard,2014,9,2015.0,5.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,71412.0,51
190227,Canada,Quebec,Montreal,H2T 9K8,Female,College,,Single,Star,2533.8,Standard,2015,2,,,41,48809,48809.0,0,0,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.0,1190.4634146341464,0,0,0,73455.0,46
212849,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,,Single,Star,2533.8,Standard,2013,11,,,31,51624,51624.0,781,141,24,2017-01-01,2018-12-01,0.0,1.2916666666666667,0.015128622346195568,1665.2903225806451,0,0,0,73455.0,61
100753,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,47717.0,Divorced,Star,2534.31,Standard,2015,10,,,51,64171,64171.0,750,135,24,2017-01-01,2018-12-01,0.0,2.125,0.011687522401084602,1258.2549019607843,0,0,0,47717.0,38
794723,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,47717.0,Divorced,Star,2534.31,Standard,2015,1,,,30,42813,42813.0,1440,259,24,2017-01-01,2018-12-01,0.0,1.25,0.03363464368299348,1427.1,0,0,0,47717.0,47
